Date,Open,High,Low,Close,Volume,Adj Close
20/05/2002,54.8,55.2,54.29,54.92,4067600,25.5
17/05/2002,55.05,55.4,54.11,55,5773000,25.53
16/05/2002,55.14,55.81,55,55.55,4866200,25.79
15/05/2002,55.25,56.06,54.68,55.14,7110800,25.6
14/05/2002,56.54,56.6,54.83,55.39,8125800,25.71
13/05/2002,55.3,56.7,54.85,56.54,4307400,26.25
10/05/2002,54.85,56.15,54.85,55.5,5264600,25.76
9/05/2002,56.15,56.3,54.7,54.78,4537800,25.43
8/05/2002,55.35,56.78,55.3,56.35,5233800,26.16
7/05/2002,54,54.66,53.3,54.03,4977800,25.08
6/05/2002,56.05,56.16,54.05,54.2,5885000,25.16
3/05/2002,57.45,58.5,56.41,56.96,6277600,26.44
2/05/2002,55.61,57.05,55.57,56.95,5931000,26.44
1/05/2002,54.38,56.45,54.2,56.24,6723200,26.11
30/04/2002,56.05,56.4,54.75,54.75,4806000,25.42
29/04/2002,56.15,56.65,55.71,55.9,6282200,25.95
26/04/2002,56,57.05,55.44,56.81,6626200,26.37
25/04/2002,54.7,56.08,54.17,55.9,6864400,25.95
24/04/2002,53.9,55.2,53.3,54.7,5097400,25.39
23/04/2002,54.24,54.91,53.89,54.75,5926200,25.42
22/04/2002,55.02,55.56,53.77,54.32,6603200,25.22
19/04/2002,55.63,55.75,54.5,55.31,6382800,25.68
18/04/2002,55.9,56.73,55.11,56,6890200,26
17/04/2002,55.97,56.24,55.25,56.04,7117000,26.01
16/04/2002,54.62,55.95,54.1,54.9,6709400,25.49
15/04/2002,53.95,54.71,53.6,54.52,6630600,25.31
12/04/2002,53.95,54.05,51.87,52.77,11059200,24.5
11/04/2002,54.25,55.6,54.13,54.84,5752600,25.46
10/04/2002,53.5,55.2,53.5,54.74,6326800,25.41
9/04/2002,54.68,54.84,53.9,54.16,4629400,25.14
8/04/2002,55.85,55.99,54.4,54.68,5834800,25.38
5/04/2002,56.16,56.48,54.1,54.39,8293000,25.25
4/04/2002,57.35,57.35,55.33,56.04,6550400,26.01
3/04/2002,57.5,57.64,56.35,56.64,5914400,26.29
2/04/2002,58.2,58.85,57.8,58.15,6657000,26.99
1/04/2002,59.8,59.89,58,58.19,9892000,27.01
28/03/2002,58.75,59.24,58.4,58.82,4834600,27.31
27/03/2002,58.12,59,58.01,58.93,7113800,27.36
26/03/2002,57.29,57.73,56.09,57.38,4935600,26.64
25/03/2002,57,57.97,56.72,56.77,5163000,26.35
22/03/2002,58.65,58.66,56.9,57.15,8124800,26.53
21/03/2002,59.19,60.18,58.75,60.05,4203200,27.88
20/03/2002,59.68,60.98,59.08,59.2,5105600,27.48
19/03/2002,60.3,60.52,59.51,60.4,6275200,28.04
18/03/2002,59.6,61.18,59.2,60.4,8761400,28.04
15/03/2002,59.49,60.38,58.82,60.3,6806400,27.99
14/03/2002,58.6,59.16,57.55,59.05,5586800,27.41
13/03/2002,61.5,61.58,58.39,58.52,8660800,27.17
